,logFC,AveExpr,t,P.Value,adj.P.Val,B
ZNF766,0.155724806697915,8.30273986312516,2.63545269190375,0.00879163832172097,0.0309556099619164,-3.47315276697405
MARCH2,-0.0973251384692535,8.16354112962447,-2.63399404695534,0.00882871409635578,0.0310786857822462,-3.47688985067909
GPM6A,-0.0815322640186151,5.97373953927363,-2.63293434273896,0.00885573754308647,0.0311663249444535,-3.4796035940184
IRF2,-0.0746631704014469,9.00185795827039,-2.63270028582241,0.00886171621065155,0.0311798761292641,-3.48020283740589
FREM1,-0.107139330819167,6.67537567142381,-2.6325982360381,0.0088643240680627,0.0311815634864794,-3.48046409400635
MAEL,-0.116986065357249,7.91527450096731,-2.63187893769399,0.00888272510339004,0.0312387915241881,-3.48230528674187
TFEC,-0.133620485372236,6.93086868204678,-2.63124421326487,0.00889899103254233,0.0312884851494547,-3.4839295942318
PPP3CA,0.0971924417788017,8.86687905480198,2.63073711421012,0.00891200553586614,0.0313215754928596,-3.48522702874314
GNG4,0.127450709556428,7.43824993441307,2.63071092269401,0.00891267819464416,0.0313215754928596,-3.48529403433687
TBL3,0.126030046835854,7.81876200311093,2.63013385055619,0.00892751030576471,0.0313661758968247,-3.48677019204476
RAB27B,-0.149991864521238,7.37601177206772,-2.62992715956007,0.00893282813415288,0.0313773351698571,-3.48729883462376
KIAA0100,-0.0857187826776808,9.88852386043583,-2.62902474188174,0.00895607920014259,0.0314514660501652,-3.48960643351829
H1FX,0.117432953221545,8.6190832245348,2.6287748510692,0.00896252730409303,0.0314665678246506,-3.49024530237839
VPS13D,-0.0750961937869405,8.2376649511863,-2.62829912734989,0.00897481424094803,0.0315021570302179,-3.49146137282791
SRPK2,0.094049759790078,8.22192977829983,2.62771426093639,0.00898994080876762,0.0315476940812585,-3.49295615032092
PFDN5,-0.0827883486047227,10.0874606042249,-2.62550358169718,0.0090473230340621,0.0317414582787461,-3.49860323028282
NCLN,0.0729550207496423,8.49887222270382,2.62527994464855,0.00905314620015681,0.0317453349902151,-3.49917424701555
ULK2,-0.0828111705628078,7.35797740606897,-2.62525728694156,0.0090537363596191,0.0317453349902151,-3.49923209676655
FAT2,0.122761155020018,6.60504867782354,2.62521152833931,0.0090549283273571,0.0317453349902151,-3.49934892635804
HTR4,-0.0754895538954212,6.15594965838064,-2.62511744412396,0.00905737957319112,0.0317463320877567,-3.49958913342353
SPESP1,-0.187509877385276,8.00290925836144,-2.62502094186215,0.00905989443641714,0.0317475516354814,-3.49983550543956
LUC7L2,-0.0857959827528809,9.45482321330504,-2.62365738971002,0.00909549580539335,0.0318646841331463,-3.50331574984403
KLC2,-0.0921990717945738,7.6810185031582,-2.62298569295594,0.00911307940420597,0.0319186532036868,-3.50502950838466
REV3L,0.099050795362789,8.38839416313328,2.62287339199049,0.00911602217798942,0.0319213290941021,-3.50531599055704
INPP5F,-0.0846445071578916,8.01399522179555,-2.62254767954346,0.00912456208114086,0.031943598339497,-3.50614682343029
HIST1H2AC,-0.110745071274522,10.1151304751673,-2.62146948623399,0.00915288259183432,0.0320350890714201,-3.50889639104597
VDAC3,-0.0980065962115351,10.3165551517215,-2.62076417769418,0.00917145128905405,0.0320853784807038,-3.51069445511537
PPP1R32,0.133013141731651,6.89179251684453,2.62075735968124,0.00917163095196148,0.0320853784807038,-3.51071183421319
EFNA3,0.117342829761193,6.77828772529985,2.61995045561863,0.00919291615030087,0.0321521638859055,-3.51276832423996
HIST1H2AM,-0.11281586530477,7.30312109293273,-2.61907643035811,0.00921602188356747,0.0322252832019444,-3.51499519494064
TAZ,0.063659209175194,8.0101582882601,2.6184504770203,0.00923260156654338,0.0322755536987418,-3.51658958155589
ZNF101,0.0886946514867279,7.63608734701032,2.61792085989981,0.00924665045956712,0.0323169551247896,-3.51793830136104
CBFB,0.0862172575580296,9.02609304998387,2.61772577374179,0.00925183024156255,0.0323273467372127,-3.51843504062739
ABHD4,-0.0761215572651981,8.27996215409977,-2.61660355453377,0.00928167711304101,0.0324239035248364,-3.52129180787801
TTC30B,-0.106117058603984,6.53679391083094,-2.61608146042174,0.00929559227370473,0.0324647729206312,-3.52262047138752
HOXB7,-0.0825738087260861,7.16049242276129,-2.61561545515682,0.00930802831072377,0.0325004582412807,-3.52380618095609
TMEM245,-0.10761558701255,9.12784928636489,-2.61427192157029,0.00934396599326561,0.0326181667303632,-3.52722354968129
SYNE1,0.0912384505600716,6.67057773955245,2.6140758664353,0.00934922058294992,0.0326287352931871,-3.52772208831019
PLVAP,-0.126208111292536,9.01666335829595,-2.61355482208018,0.00936319827374173,0.0326691649814552,-3.52904685108232
CCDC81,0.120177206541079,6.28924286574279,2.61345434181485,0.00936589594007478,0.0326691649814552,-3.52930229445134
ASXL1,-0.0621100535400494,8.63781224104207,-2.61339481189376,0.00936749451143904,0.0326691649814552,-3.52945362841494
TBX3,-0.101436804576984,10.4660411876097,-2.61312905344534,0.00937463396984097,0.0326764178643489,-3.53012918578742
DYNC2LI1,-0.0926430861757126,6.58095322148462,-2.61306907227477,0.00937624600614421,0.0326764178643489,-3.53028164866627
PURB,0.0763972078066093,9.74878896531073,2.61304131364883,0.00937699212288636,0.0326764178643489,-3.53035220567256
NRN1L,0.0932609382863818,6.6666425980749,2.61296255748761,0.00937910927845834,0.0326764178643489,-3.53055238453853
TBX1,0.139112544441597,7.02417391735637,2.61290243555958,0.00938072578919197,0.0326764178643489,-3.53070519585154
CDH15,-0.100075363423711,7.38718685475287,-2.61273314854546,0.00938527878543939,0.0326845066521209,-3.53113545286085
CELSR3,0.0985502889693173,6.81742137587946,2.61256445622989,0.00938981775680755,0.0326925427649685,-3.53156417177907
CARD8,-0.132083613854684,8.17540184792622,-2.61242014698794,0.00939370221850466,0.0326982967933741,-3.5319309018514
ANKRD12,0.0923830021502763,9.68940930129939,2.61166974753665,0.00941392440767309,0.0327609041560139,-3.53383756293224
GULP1,-0.149070379185469,10.9051674908541,-2.61136909343697,0.00942203754311761,0.0327813517084341,-3.53460133583925
PTGR1,-0.0988316880910443,7.39659296345062,-2.61108658621467,0.00942966669437638,0.0328001060634635,-3.53531893203653
P2RY12,-0.142883819021346,6.22010537705122,-2.61063773008333,0.00944179950682321,0.0328321395169661,-3.53645891760605
POU3F3,0.154740290434314,7.27375323853889,2.61058011611848,0.0094433578543782,0.0328321395169661,-3.53660522946247
SCRIB,0.082509669294681,7.78458767136164,2.61024879577043,0.00945232390977537,0.0328555154453426,-3.53744656418395
CASQ2,-0.139394733488078,6.19062094582096,-2.60950512955976,0.00947247647658232,0.0329177544730568,-3.53933461165259
TCN1,-0.145210236033522,5.86114066389436,-2.60902051072326,0.00948562983986626,0.0329511591552,-3.54056470208793
BDNF,0.120285300538663,6.43671829648897,2.60896960917927,0.00948701234174118,0.0329511591552,-3.54069389090595
IFNGR1,0.114866533841031,9.2593725303246,2.60890246446195,0.00948883628938563,0.0329511591552,-3.5408643014203
CTIF,0.0796251723605153,7.69119108677534,2.60850336848335,0.00949968398626769,0.0329810118679639,-3.54187710362216
GRIN2D,0.137291224310331,7.30903513662658,2.60755624072819,0.00952547203204488,0.0330627080647926,-3.54428007316202
SLC17A3,0.0978731575073377,5.62373530103279,2.60733900040955,0.00953139580503206,0.0330754334295416,-3.5448311181535
MAP3K3,-0.0764563533541907,7.93017540615042,-2.60662064122701,0.009551007738469,0.033135641576204,-3.54665297174029
PSTK,-0.132754218002966,6.5988961935099,-2.60612485785922,0.0095645641994026,0.0331692515134558,-3.54791006263892
KCNQ3,0.0796259577322118,6.73943457303606,2.60607221842204,0.00956600455829881,0.0331692515134558,-3.54804351986705
TEK,0.133608494106642,9.63562859528714,2.60597769868355,0.00956859136433542,0.0331692515134558,-3.54828315009629
MB,0.121526293185624,6.09348645409982,2.60593532340332,0.00956975128983534,0.0331692515134558,-3.54839057889624
CCDC122,-0.139839480870867,6.67262435233253,-2.60561204988614,0.00957860430207543,0.0331920841129865,-3.54921007901053
IDNK,-0.0808550937752104,7.11943317565298,-2.60492772512121,0.00959736909142444,0.0332492443978386,-3.55094452400012
GLB1L,-0.100072791158018,7.66711236883104,-2.60406630496874,0.00962103679328165,0.0333233593518604,-3.5531272016164
SYT13,0.078818686326164,5.92819615706216,2.60302677470528,0.00964966769509888,0.0334146257151722,-3.55576025410487
TGFB3,-0.212520794689565,9.09229457713326,-2.60260800390322,0.00966122308631133,0.0334467342716322,-3.55682068404938
HSPA9,-0.0894808694094475,10.8841059262073,-2.60232611604311,0.00966900836100996,0.0334657787614356,-3.55753440071189
PSMB3,-0.0938247080197012,10.7863904769567,-2.60134066232816,0.00969626912076465,0.0335522056892591,-3.56002890441655
ENC1,-0.0978676729264478,8.09320442719788,-2.60006441220717,0.00973167648977591,0.033666775029919,-3.56325816016878
ZCCHC6,0.110206001278877,9.99885876960707,2.59976961611557,0.00973987154002318,0.0336871713722567,-3.56400385717117
ACE2,0.119665478977538,7.16208134832901,2.59954627514919,0.00974608431872284,0.0337007036472996,-3.56456875188728
MAPRE2,-0.107135302250866,8.80288652695879,-2.59941961784219,0.0097496091797131,0.0337049372562474,-3.56488908460547
TMEM44,0.0793798901206761,7.75598321910007,2.59798948530595,0.00978948890229167,0.0338305548969529,-3.56850503484682
TP53INP2,-0.0939592232288158,7.9435174347878,-2.59795100429138,0.00979056397263535,0.0338305548969529,-3.5686023039293
RTN3,0.0828367860124182,8.04875996126439,2.59773582728187,0.00979657746740771,0.0338433521516129,-3.56914618483706
NES,-0.0769590690568531,8.01797357707726,-2.5973026427874,0.00980869358800938,0.0338772205935704,-3.57024096975348
PNKP,0.0772967497707562,8.99148780502796,2.59637222674308,0.00983476257140556,0.0339592520465856,-3.5725918126871
OR10H3,-0.075938040636875,6.38209994106885,-2.5954925395284,0.00985946721708717,0.0340353203947353,-3.57481373733856
CACYBP,0.107209146699939,8.4124072607181,2.59542243170946,0.00986143847352749,0.0340353203947353,-3.57499078541018
ETV1,-0.12018432137473,5.97146303006015,-2.59531340200339,0.00986450481687379,0.0340378850852609,-3.57526611646127
OSM,0.0959115594825519,6.68128338452722,2.59486951572385,0.00987699745229864,0.0340729667232464,-3.57638694103641
HNRNPM,-0.108843342280935,10.2434735575201,-2.59418271333715,0.00989635456660068,0.0341297848600944,-3.57812077238112
UQCRH,-0.0997839967187364,8.56683357856604,-2.59411989318751,0.0098981268084459,0.0341297848600944,-3.57827933972995
ATP5I,-0.10194718176875,9.87726452582444,-2.59297408247896,0.00993050155819378,0.0342333596068464,-3.5811708883751
AP1S1,0.109565838925514,8.72599230623336,2.59162720292333,0.00996867861460855,0.034356883176342,-3.58456828226594
OPN1SW,0.0840368829374372,6.15640343117067,2.59093906966294,0.00998823426714639,0.0344161853828696,-3.5863033879756
RBL1,-0.106039194854544,6.92892438255539,-2.59038867348382,0.0100039003484348,0.0344620606642179,-3.58769087555668
RPA2,-0.079208752043864,7.83310593797627,-2.58842622190021,0.0100599372389796,0.034646953570355,-3.59263569335679
HRH2,-0.096158072556725,6.75376993530667,-2.58822413965982,0.0100657235189391,0.0346553927773736,-3.59314467849958
UBA3,-0.118932860321724,10.0070260022395,-2.58816717943794,0.0100673550153951,0.0346553927773736,-3.59328813748485
C1QL1,0.120523371649305,7.87491253493528,2.58809287011421,0.010069483793139,0.0346553927773736,-3.59347528704566
HEATR2,0.131160078012359,8.15113884720353,2.58796434370817,0.010073166706275,0.0346599261187495,-3.59379897126007
TAF5L,0.099793560831035,7.89274673684786,2.58689761291829,0.0101037803158375,0.034757099179933,-3.59648485768694
MAPK12,0.078797358928469,7.31884638365314,2.58680637942094,0.0101064024424323,0.0347579582591725,-3.59671452213852
GZF1,-0.134526157159772,7.15993691655104,-2.58580520627481,0.0101352170039772,0.0348488768658226,-3.59923429011696
ADCK4,0.0773107894022917,7.62537226684173,2.58558188021354,0.010141654520289,0.0348598327315044,-3.59979623276866
POLM,0.0885957413579455,7.85389967987705,2.58552960092645,0.0101431620322438,0.0348598327315044,-3.59992777342731
C6orf170,-0.109301918776883,7.09541145381482,-2.5853279141486,0.0101489796979408,0.0348716467060342,-3.60043521645967
PPM1J,0.109579076034212,6.552422382447,2.5852020303447,0.0101526123352601,0.0348759491966929,-3.60075192027396
PIGM,-0.0796959445400098,8.29210041639438,-2.58465471110476,0.010168419885315,0.0349220627613104,-3.60212871701348
EDIL3,-0.168301594046527,6.404381738332,-2.58396031529041,0.0101885069429669,0.0349828486574663,-3.60387508592223
TCF4,-0.130140579971755,9.95418044003918,-2.58377925986663,0.0101937502324416,0.034992651043932,-3.60433035668792
MRPS14,-0.0828941118137045,8.89570088508515,-2.58363567464046,0.0101979101160648,0.0349987306419453,-3.60469138542381
RMDN1,-0.0940758897336575,7.86171736285243,-2.58204191824928,0.010244185716094,0.0351493126291552,-3.60869741042593
CPNE6,0.108961803391805,6.44149824911722,2.58184972305796,0.0102497788771514,0.0351602693348503,-3.6091803468461
TUBG1,-0.0756512175635571,9.57179792790991,-2.58143499656979,0.010261857327912,0.0351934624792225,-3.61022232874239
NOTCH2NL,-0.125604576743147,9.44196466669443,-2.58118311575427,0.0102691992883845,0.0352103999003326,-3.61085508961801
TTC7A,-0.111241208430646,8.05566844092231,-2.58016146529148,0.0102990270978748,0.0353044094550688,-3.61342101440664
SPTBN5,0.0873881001813235,6.27676666577582,2.57892967108502,0.0103350931768086,0.0354197544171748,-3.61651342767157
GDF10,0.120099661643454,6.80166871760599,2.57883703119027,0.0103378101679689,0.0354207803486698,-3.61674594230392
ACTN3,0.108401782637586,6.38057066234433,2.57875155078724,0.0103403177481891,0.0354210884565628,-3.61696048038225
RDH11,-0.101370856415054,9.12997921666971,-2.57859388003141,0.0103449444694807,0.0354266914098763,-3.61735618334484
MYO19,0.0925488355644921,7.44878792709591,2.57853102310449,0.0103467894712211,0.0354266914098763,-3.61751392756431
RASAL2,-0.104149199835424,9.40206691141731,-2.57732898302224,0.0103821288761319,0.035539385552385,-3.62052982728818
ZNF174,-0.114093495238363,7.16453803943573,-2.57710775725188,0.0103886445505055,0.035553382693169,-3.62108473205505
ERMP1,-0.0867225736865578,8.74028749384653,-2.57610560315075,0.0104182063976126,0.0356417497387984,-3.623597880784
POLG2,0.0734371336092501,7.02621006803282,2.57606294945724,0.0104194662756614,0.0356417497387984,-3.62370482460821
SSBP4,0.0813925517265073,8.4797334806023,2.57598519051266,0.010421763420996,0.0356417497387984,-3.62389978198376
BTBD11,-0.094024576091428,5.62428372537258,-2.57578848820831,0.010427576397491,0.0356533073044667,-3.62439292913463
INPP5E,0.102672139989341,7.36497848180503,2.57550494783614,0.0104359607248211,0.0356667996139696,-3.62510372203645
WRB,-0.102122972892587,8.63452889987258,-2.57549038985539,0.0104363913688545,0.0356667996139696,-3.62514021466675
PLD1,-0.0890487931977155,7.98237342985941,-2.57477299593131,0.0104576325000167,0.035731057312907,-3.62693826736185
APOD,-0.185506596980124,10.9648802125218,-2.57388168204685,0.0104840769966449,0.0358130594725679,-3.62917155682923
ABHD16B,0.0986898601899968,6.74013051048687,2.57340082534442,0.0104983683916611,0.0358535187194001,-3.63037609004304
FOCAD,-0.0632772260615901,8.26114219926658,-2.57097623859278,0.0105706943022392,0.0360921095833386,-3.63644632058397
ACSM5,-0.103402490960463,6.43278353172091,-2.57066952504168,0.0105798752763079,0.0361150402314041,-3.63721382126602
MAGT1,0.106602487283865,8.54584721750313,2.57043210795587,0.0105869868634921,0.0361308978656004,-3.6378078584117
EVA1C,0.112445095445639,7.81946423657656,2.57011777508168,0.0105964089547252,0.0361533529142311,-3.63859426408808
ERI2,-0.104594885301022,6.66826050607689,-2.56977571316933,0.0106066707315178,0.0361533529142311,-3.63944993792976
ELK3,-0.0721913426731486,8.12450176499955,-2.56975068470768,0.0106074219279082,0.0361533529142311,-3.63951254276572
FTCD,0.124883952447368,7.21904327703091,2.56968154064642,0.0106094974430757,0.0361533529142311,-3.63968549292324
TUBA1C,0.113968050524965,10.5070211578758,2.56966033178748,0.0106101341475812,0.0361533529142311,-3.63973854178162
ALKBH3,-0.159257761280294,7.899004637775,-2.56965229148299,0.0106103755319649,0.0361533529142311,-3.63975865255905
HIP1R,0.0719538203476509,7.524126906708,2.56963681934386,0.0106108400471772,0.0361533529142311,-3.6397973520111
LRP2BP,0.139371167155447,6.15716228329898,2.56943132681072,0.0106170112086264,0.0361659686625403,-3.64031131583699
DNASE1L1,0.0690396754461355,7.913376385937,2.56883036782641,0.0106350770551088,0.0362190873859599,-3.64181416652263
FRMPD4,0.131029006423103,5.97456269777489,2.56838378948158,0.0106485197371597,0.0362564403135316,-3.6429307303552
MRPL4,0.0808439395889202,8.0679572796317,2.56817086203122,0.0106549345166016,0.0362698526028648,-3.64346303954068
REPS1,0.0674021075804347,8.93220666165344,2.56802560598569,0.0106593125672339,0.0362763271597083,-3.6438261488765
SRGAP1,-0.118494908686099,7.39394559963845,-2.56725786982808,0.0106824790124987,0.0363467255021175,-3.64574499870463
DRG1,-0.104081571267033,9.6453742474031,-2.56717215644406,0.0106850682031916,0.0363470940898444,-3.64595919317538
SAYSD1,-0.0708101422456302,7.93529579713261,-2.5669151048847,0.0106928364604956,0.0363650759012816,-3.64660151398043
SKIV2L,0.104112919412886,8.4317835524433,2.56656037095732,0.0107035650230993,0.0363931146793752,-3.64748782210199
ZKSCAN7,-0.0897318219106475,6.36411583369295,-2.56632337761111,0.0107107379989971,0.0364090539265213,-3.64807988798328
SOAT1,-0.134214739026577,7.70504000291229,-2.5657355259496,0.010728548787884,0.0364611385505194,-3.64954825474361
KCNQ2,0.0697875570797102,6.26928849972867,2.56558405162609,0.0107331424560109,0.0364682908448554,-3.64992656287388
CIR1,0.083715363205922,7.99359155641259,2.56545218292178,0.0107371429867951,0.0364705615934337,-3.65025588835948
TOMM20,0.0880510899712554,9.55495532535466,2.5653979270401,0.0107387893463977,0.0364705615934337,-3.65039138086828
COL9A3,0.119945842908894,7.7582970640796,2.56311547692624,0.0108082533696455,0.0366979652650466,-3.65608881861495
ZNF608,-0.124241820662041,7.13110726743508,-2.56226852425033,0.0108341313886034,0.0367773074546869,-3.65820173650598
KRT3,0.0710649512525325,7.00604724258479,2.56122876074646,0.0108659762366175,0.0368655969637611,-3.66079474735264
C1orf115,0.11321877409628,11.792973846507,2.56118316242214,0.010867374687751,0.0368655969637611,-3.66090843942816
RBBP8NL,0.0871826195405072,7.4045626495761,2.56114067797155,0.0108686777843512,0.0368655969637611,-3.66101436581008
CXCR2,-0.132585182296624,6.56093481698646,-2.56105329110164,0.0108713585808379,0.0368655969637611,-3.66123224197918
SEC14L4,0.104007783313198,6.12818602939568,2.56100886695253,0.0108727216217604,0.0368655969637611,-3.66134299916717
ACACB,0.128860879916944,7.13416414336353,2.56067172993228,0.0108830707788307,0.036883987427904,-3.66218348063893
MAN2B2,0.104952038066051,8.74823234995831,2.56065297848241,0.0108836466536175,0.036883987427904,-3.66223022481836
BIK,0.0984086576003014,6.33068668478014,2.56058618986281,0.0108856980163987,0.036883987427904,-3.66239671482916
KRCC1,-0.0931728803082983,8.64777279478007,-2.56000595975923,0.0109035338825665,0.0369358785927124,-3.66384293101845
C6orf62,-0.105272522375028,9.67188189166089,-2.55983828173694,0.0109086930438328,0.0369448131727218,-3.6642608076815
SLC38A9,0.107906286910795,10.4006081176877,2.55961028599969,0.0109157115723197,0.0369600393450558,-3.66482896215939
IMMP1L,-0.0769324436218968,7.09676905897104,-2.5593143960686,0.0109248261383549,0.0369823539170605,-3.66556623318186
ADO,0.116473127431849,8.52621580697259,2.55912905423011,0.0109305388511153,0.0369909110847614,-3.66602800900486
GYG2,-0.0887447560969052,6.56159376556951,-2.55906857382221,0.010932403589995,0.0369909110847614,-3.66617868788459
NT5DC3,-0.138357946059697,8.2967608805987,-2.55843683875388,0.0109518982988708,0.0370448802359522,-3.66775236700736
CTSG,-0.106682779246531,6.88219776750921,-2.55838786841494,0.0109534107693772,0.0370448802359522,-3.66787433861973
RPS16,-0.0820654899575981,11.8870690167832,-2.55820284812427,0.0109591268856652,0.0370556584356984,-3.66833515288992
NOA1,0.0608193826015526,9.17576915146294,2.55797070064025,0.0109663027409365,0.0370713662799863,-3.66891329752138
CCKBR,0.116138677014687,6.81388965124553,2.55708893104645,0.0109935971421629,0.0371550615293722,-3.6711088140668
TULP1,0.10886111648071,6.60119227374456,2.55597530849713,0.0110281549800607,0.0372632607502005,-3.67388058087451
TIGD1,-0.0819870430593923,6.73738015811955,-2.55484994548968,0.0110631755990401,0.0373729734151571,-3.67668038994397
CCL27,0.097416311090373,7.02218124517406,2.5546147300041,0.011070507889981,0.0373891219677529,-3.67726543661168
ADAMTS4,0.113084578237213,6.7487055317573,2.55374809496266,0.0110975606407401,0.0374718508751978,-3.67942055326037
SRRM3,0.108326563185603,7.14414863964099,2.55330535178756,0.0111114039985413,0.037509949304753,-3.68052127960069
